,user_id,user_name,usersurname,email,password,year_bird,gender,mother_tongue,years_in,studies,working,support_type,expert,area,preference,date
892,893,oqxmJYz,CubePsRQ,lJPoyRsuIk@gmail.com,PecReiRVH,1974,Masculino,"Ingles, Ucraniano",Más de 2 años,Sin graduado escolar,Si,Orientación sobre trámites,No,Sierra de la Cabrera,"Juegos, Deportes, Pintura",2022-01-25
893,894,kgvqKVa,SFCnMMoK,xASaUUqcMN@gmail.com,xkWgyzhhj,1971,Femenino,Frances,De 1 año a 2 años,Con graduado escolar,No,Emocional,Si,Valle del Jarama,"Cine, Pintura, Baile",2022-11-01
894,895,zRMKyhq,iPDmFqkn,cEECfmfxAf@gmail.com,mvHNRMKAP,1994,Masculino,Chino,De 1 año a 2 años,Grado universitario,Si,Orientacion laboral,No,Sierra del Rincon,"Lectura, Pintura, Baile",2022-07-11
895,896,vfgZGAJ,uUWkNPZx,YfFZGnIzjZ@gmail.com,OXYEfJNLy,1965,No especificar,"Chino, Frances",Menos de 6 meses,Doctorado,No especificar,Orientacion laboral,Si,Valle Bajo del Lozoya,"Cocina, Baile, Pintura",2021-11-29
896,897,qqeTIcH,mWmEShzU,STqSdImicU@gmail.com,zvfmWFDAl,1969,No especificar,Español,De 1 año a 2 años,Sin graduado escolar,Si,Orientación sobre trámites,No,Valle Alto del Lozoya,"Pintura, Cocina, Deportes",2022-12-08
897,898,HsClQIH,aVWUXuEs,jIpeuLVAMu@gmail.com,ixCyBpTNd,1988,No especificar,Ingles,Menos de 6 meses,Grado universitario,Si,Orientacion sobre temas  legales,No,Valle Medio del Lozoya,"Baile, Musica, Cine",2022-04-19
898,899,YSCBZpW,tkWNYfkU,mbJqjmtHUc@gmail.com,hlOIiUjSy,1975,Masculino,"Español, Frances",De 6 meses a 1 año,Doctorado,No especificar,Orientacion sobre temas  legales,Si,Valle Medio del Lozoya,"Baile, Viajar, Deportes",2021-02-26
899,900,mPUwglN,MLFpaIOE,nhwKsQQkSp@gmail.com,ZZOlzqvrs,1982,Masculino,"Arabe, Portugues",De 1 año a 2 años,Master,Si,Orientacion laboral,No,Valle del Jarama,"Cine, Musica, Viajar",2021-12-27
900,901,mHmZVmZ,GHTtapeR,siRuVLaqwR@gmail.com,HWWZMuNiO,1965,No especificar,"Ucraniano, Ingles",Menos de 6 meses,Master,Si,Emocional,Si,Valle Bajo del Lozoya,"Deportes, Fotografia, Juegos",2022-12-11
901,902,CMRSznS,qpRmOKxf,AmejDoEPhe@gmail.com,HsWfJtpHi,1973,Masculino,"Aleman, Ucraniano",De 1 año a 2 años,Grado universitario,No especificar,Emocional,No,Sierra de la Cabrera,"Naturaleza, Baile, Musica",2021-09-11
902,903,nMskTaz,qKSUoBOp,XmKPMEevmn@gmail.com,AlNEDXndR,1994,Femenino,Italiano,De 1 año a 2 años,Master,Si,Orientación sobre trámites,Si,Valle Bajo del Lozoya,"Cine, Naturaleza, Pintura",2022-10-21
903,904,EkNusUg,lQlQpFdL,FIIygrcqIg@gmail.com,rKveXoJRz,1977,No especificar,Italiano,Más de 2 años,Grado universitario,Si,Emocional,No,Sierra del Rincon,"Lectura, Viajar, Cocina",2022-03-21
904,905,UAdOppW,fYvmZiDS,NEVCxlHToy@gmail.com,IaZvQSpKx,1985,Femenino,"Chino, Portugues",De 1 año a 2 años,FP (Formacion Profesional),No,Orientacion laboral,Si,Valle Alto del Lozoya,"Cine, Cocina, Musica",2023-01-11
905,906,qsARnSR,hNOxZRTF,CfkVcrjRwX@gmail.com,HWPYwqAEb,1973,Masculino,Ingles,De 6 meses a 1 año,Con graduado escolar,No especificar,Emocional,Si,Valle del Jarama,"Naturaleza, Musica, Baile",2021-10-18
906,907,YirbEIZ,VxPiJaOX,akOGeGEquV@gmail.com,oDQjJXlMl,1985,No especificar,Portugues,Más de 2 años,FP (Formacion Profesional),No,Emocional,No,Sierra del Rincon,"Fotografia, Viajar, Cine",2021-01-24
907,908,vCEjFwa,ouVyAaEx,IgmveLPvhc@gmail.com,pzGGKqfTz,1991,Femenino,"Aleman, Portugues",De 6 meses a 1 año,FP (Formacion Profesional),No,Orientacion laboral,Si,Valle Alto del Lozoya,"Cine, Musica, Pintura",2021-08-31
908,909,JtoHXGP,FKLYeeXA,mRZVmCegFk@gmail.com,uAlYFuOTw,1980,Femenino,Ucraniano,Menos de 6 meses,Con graduado escolar,No,Orientacion laboral,No,Valle Alto del Lozoya,"Deportes, Lectura, Fotografia",2021-02-12
909,910,QGvQqJV,SNvfDKzh,rrDXwDubGN@gmail.com,sRaPHpRyg,1967,Femenino,Ingles,De 6 meses a 1 año,Doctorado,No especificar,Orientacion laboral,No,Valle Medio del Lozoya,"Naturaleza, Deportes, Pintura",2021-11-30
910,911,MZUJMuP,dXogrYGJ,DflBYLIUxq@gmail.com,OvWpjDIjY,1999,No especificar,"Italiano, Chino",De 1 año a 2 años,Master,No especificar,Orientacion laboral,No,Sierra de la Cabrera,"Cine, Deportes, Lectura",2021-04-22
911,912,zTIcOnj,btDkMmdK,uUwPzCZCKm@gmail.com,SsNGvJBEJ,1981,No especificar,Italiano,De 6 meses a 1 año,Sin graduado escolar,No,Emocional,No,Valle Alto del Lozoya,"Cine, Viajar, Juegos",2021-05-06
912,913,JiwvBEG,duHzPTlt,BhQfqXNYSq@gmail.com,SHpXpNdAT,1989,Femenino,"Ucraniano, Rumano",De 1 año a 2 años,Grado universitario,No,Orientación sobre trámites,No,Valle Medio del Lozoya,"Deportes, Cine, Lectura",2022-11-08
913,914,bmEIPch,QrZHLvDh,kZGspcVpNo@gmail.com,EtZjgcBgF,1987,Masculino,Aleman,Más de 2 años,Con graduado escolar,No,Emocional,No,Sierra del Rincon,"Baile, Deportes, Naturaleza",2021-05-01
914,915,sFwFdZO,jfJHMntY,sfxfItqCSL@gmail.com,EyOlMhAXT,1986,No especificar,"Frances, Rumano",De 1 año a 2 años,Con graduado escolar,No,Emocional,Si,Sierra de la Cabrera,"Musica, Fotografia, Baile",2021-09-27
915,916,LnLWHhI,zZmfqIQM,jDIBGvzxpf@gmail.com,cBiYWzydB,2001,No especificar,Portugues,Más de 2 años,Con graduado escolar,No,Emocional,Si,Valle del Jarama,"Musica, Lectura, Cocina",2021-12-21
916,917,UGZWRzA,aTfXExmf,eBoQdNDDAg@gmail.com,bMpfWDXUb,1965,No especificar,"Chino, Arabe",Más de 2 años,Doctorado,Si,Orientacion laboral,No,Valle Medio del Lozoya,"Musica, Cine, Pintura",2021-09-05
917,918,FVngMRe,XdCWUKSX,IoDqwElNzB@gmail.com,rGMjOUUJN,1983,Masculino,Rumano,De 1 año a 2 años,Grado universitario,Si,Orientación sobre trámites,Si,Sierra de la Cabrera,"Baile, Pintura, Deportes",2021-02-06
918,919,DoQWBFK,UWbbnocc,BVxwhpmyTU@gmail.com,kcRnWzRaE,1974,Femenino,Ucraniano,De 6 meses a 1 año,Sin graduado escolar,Si,Emocional,No,Valle Alto del Lozoya,"Musica, Juegos, Cine",2022-05-29
919,920,qOVoNBh,oyNpUGTp,RXMXFBpUyK@gmail.com,Uvuzckzsn,1968,No especificar,Ucraniano,Menos de 6 meses,Sin graduado escolar,No especificar,Orientacion laboral,No,Valle del Jarama,"Naturaleza, Cine, Pintura",2021-02-05
920,921,cDpgSnA,CyylZIMA,RBiHLEdgnC@gmail.com,appIUwzBO,1977,No especificar,Aleman,Más de 2 años,Con graduado escolar,No especificar,Orientacion laboral,No,Valle Alto del Lozoya,"Deportes, Musica, Cocina",2021-11-06
921,922,DsUhDva,TbWLhYKC,BHcXBbEumw@gmail.com,BkFlaJBHh,1965,No especificar,Aleman,De 1 año a 2 años,Master,No especificar,Orientación sobre trámites,No,Valle Bajo del Lozoya,"Pintura, Musica, Fotografia",2021-10-05
922,923,uPpjLMl,pLmpoSLO,JNrcTjasum@gmail.com,jOtilCcDg,1998,Femenino,"Portugues, Arabe",Menos de 6 meses,Con graduado escolar,Si,Orientacion sobre temas  legales,No,Valle Bajo del Lozoya,"Juegos, Lectura, Cocina",2021-01-28
923,924,McaHiDY,VgRLYlpO,tXwVzZEVji@gmail.com,AHnGESSca,1993,Masculino,"Español, Ucraniano",Menos de 6 meses,Master,No especificar,Emocional,Si,Valle Bajo del Lozoya,"Juegos, Naturaleza, Baile",2022-05-18
924,925,lmoEILU,uwdUekMb,ukmPmGOBvY@gmail.com,PinVnorCl,1995,Femenino,"Ucraniano, Chino",De 6 meses a 1 año,FP (Formacion Profesional),No,Orientacion sobre temas  legales,Si,Sierra de la Cabrera,"Cocina, Musica, Naturaleza",2022-12-07
925,926,VhnxbCd,SLbFXUju,bFkRLsekWK@gmail.com,RnDISucTR,1986,No especificar,Chino,Más de 2 años,Master,No especificar,Orientación sobre trámites,Si,Valle Bajo del Lozoya,"Fotografia, Cine, Juegos",2022-10-26
926,927,XOfBrAv,tvWoKopp,iRbQegliMa@gmail.com,ZllkvJcgn,1996,No especificar,Ucraniano,Menos de 6 meses,Doctorado,No,Orientacion laboral,Si,Sierra del Rincon,"Lectura, Musica, Baile",2022-05-19
927,928,ScRrMBO,DYHkRwwS,ONVXXcJZBo@gmail.com,PgQkFrbMd,1990,No especificar,Italiano,Menos de 6 meses,Doctorado,Si,Orientación sobre trámites,Si,Sierra de la Cabrera,"Naturaleza, Musica, Cocina",2022-05-21
928,929,glsiXLV,BmSukVBD,hFWlkaWWfX@gmail.com,JaYMNLIkD,1994,Masculino,Español,De 6 meses a 1 año,FP (Formacion Profesional),Si,Orientacion sobre temas  legales,No,Valle Medio del Lozoya,"Cocina, Naturaleza, Deportes",2021-02-01
929,930,wdvTIKf,dmefWKZk,eZJrKPHwjO@gmail.com,GFOsoaFSu,2000,Masculino,Español,Más de 2 años,Con graduado escolar,No,Orientacion sobre temas  legales,No,Sierra de la Cabrera,"Baile, Naturaleza, Cine",2022-06-26
930,931,kWnsbVz,iHsBBpoT,HjaKhRidUB@gmail.com,zGymQyAwE,1983,No especificar,"Rumano, Ucraniano",Menos de 6 meses,Master,No especificar,Orientacion laboral,Si,Sierra de la Cabrera,"Cocina, Baile, Lectura",2022-08-07
931,932,nEONPmp,HzdQRRUO,XRhJyomtNu@gmail.com,yVnLYUWpI,1985,No especificar,"Arabe, Frances",Más de 2 años,Master,Si,Orientación sobre trámites,No,Valle Medio del Lozoya,"Juegos, Baile, Fotografia",2022-02-12
932,933,VNPNIrd,IUTMpucI,StBDGDJxzc@gmail.com,dBcsKzSeq,2001,Femenino,Ingles,De 1 año a 2 años,FP (Formacion Profesional),Si,Orientacion laboral,No,Valle Medio del Lozoya,"Naturaleza, Juegos, Cocina",2022-06-05
933,934,DgQLATS,GVhMluqa,SzvuLUAjhW@gmail.com,yTLjlAxNA,1980,No especificar,"Español, Portugues",De 1 año a 2 años,Doctorado,Si,Orientacion laboral,Si,Valle del Jarama,"Baile, Deportes, Musica",2022-04-05
934,935,ufJDVvQ,ArEHOVtY,vjQOGMgNlV@gmail.com,HRxtYucXe,1999,Masculino,Rumano,De 1 año a 2 años,Grado universitario,Si,Emocional,Si,Sierra del Rincon,"Fotografia, Naturaleza, Viajar",2021-10-21
935,936,awtLTpY,xayBjetk,upkCYAqoEQ@gmail.com,GBCwTRsUO,1971,Masculino,"Ingles, Rumano",De 1 año a 2 años,Master,No especificar,Orientacion laboral,Si,Valle Medio del Lozoya,"Deportes, Lectura, Viajar",2022-01-01
936,937,vUkpjQi,rdeYAbbi,ayXVtLwKii@gmail.com,pDcyXzVIF,1977,Femenino,"Arabe, Frances",De 6 meses a 1 año,Grado universitario,No,Emocional,No,Valle Medio del Lozoya,"Musica, Juegos, Cocina",2022-04-12
937,938,ywvzgjF,xwJkODDW,KtjYVibPvQ@gmail.com,sdCQBYAOK,1967,Femenino,Portugues,Más de 2 años,Grado universitario,No especificar,Emocional,Si,Valle del Jarama,"Lectura, Juegos, Deportes",2021-12-06
938,939,dYXqfKc,bgamfHOX,IwgzEXmruc@gmail.com,KbKleWgSH,1980,Masculino,Italiano,Más de 2 años,Grado universitario,No especificar,Orientacion sobre temas  legales,No,Valle del Jarama,"Baile, Cocina, Pintura",2021-10-13
939,940,prqHVPp,aoNOwQkY,JRluzQlyQO@gmail.com,OUiPaZklM,2000,Femenino,Rumano,Menos de 6 meses,Con graduado escolar,Si,Emocional,Si,Valle Alto del Lozoya,"Naturaleza, Baile, Juegos",2022-03-29
940,941,nxGnGXt,mtdEDSOr,omDfBHAAJL@gmail.com,aFIpNiFHi,1965,No especificar,Portugues,Menos de 6 meses,FP (Formacion Profesional),Si,Emocional,Si,Valle Alto del Lozoya,"Juegos, Naturaleza, Pintura",2021-06-08
941,942,aXmZAJZ,UdNpzjjd,nejQVCJFIg@gmail.com,uOnBPozEB,1970,No especificar,Chino,De 1 año a 2 años,Grado universitario,Si,Emocional,Si,Valle del Jarama,"Musica, Cine, Pintura",2021-04-29
942,943,oGeqojb,chnPzakT,jyCNtemvtt@gmail.com,ZJLfsSGwQ,2002,Masculino,Italiano,De 6 meses a 1 año,FP (Formacion Profesional),No,Orientacion laboral,Si,Sierra del Rincon,"Naturaleza, Deportes, Pintura",2021-03-05
943,944,hOIwRkU,OcWsCFfr,jnmuKHBwgv@gmail.com,rwMlfAGmy,1989,No especificar,"Aleman, Arabe",De 1 año a 2 años,Doctorado,Si,Orientacion sobre temas  legales,No,Sierra del Rincon,"Naturaleza, Fotografia, Deportes",2021-12-12
944,945,JKNRlnu,XWNasXiq,CvtVKLtBNg@gmail.com,jPGxOrEFQ,1991,Femenino,Portugues,Menos de 6 meses,Sin graduado escolar,Si,Emocional,No,Sierra de la Cabrera,"Naturaleza, Pintura, Lectura",2022-03-04
945,946,hFgzInA,MdpybRje,PFVXBshTud@gmail.com,fMYKQoMSS,1988,Masculino,Español,De 6 meses a 1 año,Con graduado escolar,Si,Orientacion sobre temas  legales,Si,Sierra de la Cabrera,"Baile, Deportes, Juegos",2022-04-19
946,947,pGyoGmZ,JtVdKFkk,JEWyGPRtyM@gmail.com,ykhVpGtGv,1965,Masculino,Ingles,De 1 año a 2 años,Master,Si,Orientacion sobre temas  legales,Si,Valle del Jarama,"Musica, Cine, Fotografia",2021-03-29
947,948,hKoVWid,KRyOJeUN,NGDaspBvwb@gmail.com,LhdceDPLw,1985,Masculino,Español,Más de 2 años,FP (Formacion Profesional),No especificar,Orientacion laboral,No,Sierra del Rincon,"Musica, Juegos, Baile",2022-11-22
948,949,NaZwaIX,tRYHQVmq,uEmaKKXwbK@gmail.com,gjujOyZwU,1998,Femenino,"Ingles, Español",De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Sierra del Rincon,"Musica, Cocina, Lectura",2022-10-30
949,950,yBAQntS,qwTyncvG,rPRgYeqNRS@gmail.com,duODEtGWs,1983,Femenino,"Aleman, Italiano",Menos de 6 meses,Sin graduado escolar,Si,Emocional,No,Valle del Jarama,"Pintura, Musica, Viajar",2021-05-15
950,951,uDWfRdP,FBUYZUeV,MigveOnurO@gmail.com,XPVVhVXzP,1986,No especificar,"Aleman, Español",De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Valle Medio del Lozoya,"Fotografia, Pintura, Deportes",2021-04-18
951,952,JVDcSnL,QmGZgdVc,wmccfrcNPZ@gmail.com,NUTJhLcpt,1969,No especificar,Español,Menos de 6 meses,Grado universitario,No especificar,Orientacion sobre temas  legales,Si,Sierra de la Cabrera,"Pintura, Baile, Cocina",2022-12-15
952,953,vxKvVPy,EEoRMIrB,YdzGLZUarT@gmail.com,vMYzvcWbe,2000,No especificar,Arabe,Menos de 6 meses,Con graduado escolar,No,Orientacion laboral,Si,Valle Alto del Lozoya,"Lectura, Fotografia, Musica",2022-08-21
953,954,HuMGDzF,NWFqSsQx,votgCsLNsH@gmail.com,UWFvRBPWr,1969,No especificar,"Arabe, Aleman",Más de 2 años,Master,Si,Orientacion sobre temas  legales,No,Valle Bajo del Lozoya,"Juegos, Viajar, Fotografia",2021-02-17
954,955,jnHYfRt,TsNhZrFg,FwThFKRAWj@gmail.com,tXgVuhyUU,1968,Femenino,Portugues,De 1 año a 2 años,Grado universitario,Si,Emocional,Si,Valle Bajo del Lozoya,"Musica, Naturaleza, Viajar",2021-11-28
955,956,AzsFDYE,xsvvXtiV,KWXrSoityr@gmail.com,zijKjgCuo,1972,No especificar,"Frances, Portugues",Más de 2 años,Sin graduado escolar,No,Orientacion sobre temas  legales,Si,Valle Bajo del Lozoya,"Lectura, Baile, Deportes",2022-12-16
956,957,ZCrvIuw,FzLXfOUC,IGQdTjbVlu@gmail.com,wdsuwxeEd,1965,Masculino,"Ingles, Aleman",De 1 año a 2 años,Grado universitario,No especificar,Orientación sobre trámites,No,Valle Medio del Lozoya,"Pintura, Deportes, Lectura",2022-07-07
957,958,VEsfKLT,bWbTxlPo,UHvIPgQxNc@gmail.com,QqFJSZsXn,1970,Masculino,Chino,Menos de 6 meses,Master,Si,Orientacion sobre temas  legales,No,Valle Alto del Lozoya,"Cine, Cocina, Pintura",2022-12-12
958,959,lJCQtrO,plFeYLna,duOwvUZmwR@gmail.com,dLdWvzhrw,1967,No especificar,Frances,Más de 2 años,Master,No,Orientación sobre trámites,No,Sierra del Rincon,"Cocina, Viajar, Juegos",2022-11-06
959,960,JRSSTuW,NVUqmdmw,NDWODDnZpm@gmail.com,CBxNlNfwi,2002,Femenino,Portugues,De 1 año a 2 años,Con graduado escolar,No especificar,Orientacion sobre temas  legales,No,Sierra del Rincon,"Cocina, Naturaleza, Juegos",2021-02-21
960,961,gGtxcgf,xZYopomE,sHuPkHxIuA@gmail.com,fWomfaWqp,1991,Masculino,"Portugues, Ingles",Más de 2 años,Con graduado escolar,Si,Orientacion sobre temas  legales,No,Sierra de la Cabrera,"Musica, Lectura, Viajar",2022-06-19
961,962,TYLvvwD,kOrJhEZN,iIGoMMNbSh@gmail.com,zexKhiBnz,1968,No especificar,Ucraniano,Más de 2 años,Sin graduado escolar,Si,Emocional,No,Sierra del Rincon,"Musica, Fotografia, Pintura",2022-08-10
962,963,EUlRyrM,LqaYAjMz,tLfHrQogyV@gmail.com,WGPORfpRj,1991,No especificar,"Portugues, Arabe",Más de 2 años,Sin graduado escolar,Si,Emocional,No,Sierra del Rincon,"Cocina, Baile, Musica",2021-04-08
963,964,goAIrqa,NokBUWTF,qytPFkwNvz@gmail.com,KevDMqOgS,2001,Femenino,Frances,Más de 2 años,Con graduado escolar,Si,Orientacion sobre temas  legales,No,Sierra del Rincon,"Musica, Lectura, Fotografia",2021-09-16
964,965,WpfAynS,qYWhwLuE,lCaoLMAgIk@gmail.com,vpRULYcVw,1966,Masculino,Arabe,De 6 meses a 1 año,Con graduado escolar,No especificar,Orientación sobre trámites,Si,Valle Medio del Lozoya,"Musica, Viajar, Cocina",2021-10-20
965,966,VbHanhf,LSjtDxHo,ahnrBTYLJq@gmail.com,DIHNoTLMg,2003,No especificar,Italiano,De 6 meses a 1 año,Doctorado,No,Orientación sobre trámites,No,Sierra de la Cabrera,"Cocina, Baile, Cine",2022-06-28
966,967,DUqnrxv,dznyycpq,PJiLrNbxVW@gmail.com,XyDVVutwI,1995,No especificar,Rumano,De 1 año a 2 años,FP (Formacion Profesional),No especificar,Orientacion laboral,Si,Valle Alto del Lozoya,"Cine, Naturaleza, Fotografia",2021-05-18
967,968,SwtCltz,wCJThmly,jfFJnCxZaK@gmail.com,siKWViDAS,1983,Masculino,Portugues,De 6 meses a 1 año,FP (Formacion Profesional),Si,Orientacion laboral,Si,Valle Alto del Lozoya,"Deportes, Cine, Juegos",2022-07-30
968,969,DZtbvks,OtrUffoN,xiKDKzeKbr@gmail.com,INgocQHBk,1990,No especificar,"Rumano, Italiano",De 6 meses a 1 año,Con graduado escolar,No,Emocional,Si,Valle Bajo del Lozoya,"Naturaleza, Baile, Musica",2022-05-26
969,970,ylYukGB,xvLGPHMm,PYOLpxPBXg@gmail.com,KZazujwKK,1998,No especificar,Italiano,De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Sierra del Rincon,"Pintura, Juegos, Fotografia",2022-03-30
970,971,oJQeygz,njTwPfxL,yEQYbYNIRI@gmail.com,mnvszZDGi,1989,No especificar,Frances,De 1 año a 2 años,Sin graduado escolar,Si,Orientación sobre trámites,Si,Sierra de la Cabrera,"Fotografia, Viajar, Cine",2022-02-09
971,972,RuOJAxF,sWHtzMrV,nFNwfCLUDA@gmail.com,QjjdHqkqm,1968,Masculino,"Chino, Español",De 1 año a 2 años,Master,No,Orientacion laboral,No,Valle Medio del Lozoya,"Deportes, Lectura, Cine",2021-09-18
972,973,ItPBHLt,OEJuOZSR,QadzHmqoAi@gmail.com,yMTkoElPx,1972,No especificar,"Arabe, Italiano",Más de 2 años,Con graduado escolar,No especificar,Emocional,No,Valle Medio del Lozoya,"Naturaleza, Musica, Baile",2021-04-01
973,974,WdCsidO,wSBxXhvZ,curdAjnXrB@gmail.com,iwfMdZFdT,1980,Femenino,"Ucraniano, Español",Más de 2 años,Grado universitario,No especificar,Orientacion laboral,No,Sierra de la Cabrera,"Naturaleza, Viajar, Musica",2021-07-30
974,975,KDJYlVI,ujpeJYgi,LggqGhRVWg@gmail.com,opJFCPxEY,1972,No especificar,Ucraniano,Menos de 6 meses,Con graduado escolar,No,Orientación sobre trámites,Si,Valle del Jarama,"Viajar, Pintura, Deportes",2022-05-18
975,976,ZUEDhRz,XGaDbNpf,mCpnuYhRFK@gmail.com,cAKSupxOo,1996,No especificar,"Ingles, Italiano",De 6 meses a 1 año,FP (Formacion Profesional),No,Orientación sobre trámites,Si,Valle del Jarama,"Musica, Cocina, Viajar",2021-06-13
976,977,LylNwuA,oTXNPJvS,FeyBmAgldX@gmail.com,KjlTCnMdp,2003,Femenino,"Rumano, Arabe",De 1 año a 2 años,Grado universitario,No especificar,Orientación sobre trámites,No,Valle Medio del Lozoya,"Lectura, Musica, Juegos",2021-10-07
977,978,FWdlodZ,LylnOnmS,XEAvNikdZM@gmail.com,yIekVDjFN,1967,Femenino,"Aleman, Rumano",De 6 meses a 1 año,Master,No especificar,Orientacion laboral,No,Valle del Jarama,"Juegos, Lectura, Pintura",2022-09-28
978,979,WvOzwZH,TJvFUHaV,llEaNqJjWp@gmail.com,zEPbrxFGm,1992,No especificar,"Arabe, Rumano",De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion laboral,No,Valle Medio del Lozoya,"Naturaleza, Juegos, Lectura",2021-06-23
979,980,dYZJvev,YrfljKXz,WEZhdVhkWu@gmail.com,IixKBlKdc,2002,Masculino,"Arabe, Ucraniano",Menos de 6 meses,Sin graduado escolar,Si,Orientación sobre trámites,No,Valle Medio del Lozoya,"Cine, Fotografia, Deportes",2022-04-24
980,981,PXGOqTU,qUnjhAER,vtDyqpOZIi@gmail.com,OilXYwtZm,2002,No especificar,Italiano,De 1 año a 2 años,Sin graduado escolar,No,Orientación sobre trámites,Si,Valle Alto del Lozoya,"Deportes, Naturaleza, Musica",2021-11-24
981,982,dzYzjPn,WfTAhCeu,HMXpzEmNap@gmail.com,PrfLOAKVw,1968,Masculino,Portugues,De 6 meses a 1 año,Doctorado,No especificar,Orientacion sobre temas  legales,Si,Valle Medio del Lozoya,"Fotografia, Deportes, Viajar",2021-01-03
982,983,aAUBhva,wxorwzmc,QupkwlUrfF@gmail.com,rYdmLVDzf,2002,Femenino,Portugues,De 1 año a 2 años,Con graduado escolar,No especificar,Orientación sobre trámites,No,Sierra del Rincon,"Deportes, Baile, Naturaleza",2021-11-26
983,984,MDEBpAJ,FmLHdGQr,SOAItusFKa@gmail.com,TmQCudgak,2003,Femenino,Chino,Menos de 6 meses,Con graduado escolar,Si,Emocional,Si,Valle del Jarama,"Cine, Deportes, Naturaleza",2021-03-22
984,985,srEoniH,prwlOjcU,rmywbrAudm@gmail.com,IoDpcGHxO,1994,No especificar,Español,Más de 2 años,Master,No,Orientacion sobre temas  legales,Si,Valle Medio del Lozoya,"Deportes, Lectura, Baile",2021-03-12
985,986,FIoNZgN,TUmkqcaM,nzvcvQboHi@gmail.com,JpTYFJvNW,1992,Femenino,Arabe,Más de 2 años,Doctorado,No,Orientación sobre trámites,No,Sierra del Rincon,"Baile, Cine, Cocina",2021-02-26
986,987,fbJxMPs,mmDLcfyM,NDBTsNYsnR@gmail.com,fKrkauVED,1989,No especificar,Arabe,Menos de 6 meses,Grado universitario,Si,Orientación sobre trámites,Si,Sierra del Rincon,"Juegos, Baile, Viajar",2021-07-31
987,988,ozyuqmJ,LisdHegR,CcHZLNENFV@gmail.com,LbLOtMKEX,1970,No especificar,"Ingles, Aleman",De 1 año a 2 años,Sin graduado escolar,No,Orientacion sobre temas  legales,Si,Valle del Jarama,"Naturaleza, Lectura, Cine",2021-07-13
988,989,DziXtlA,vDgASIiZ,YqHzWgecsV@gmail.com,ahlPFdTJt,1989,Masculino,Rumano,De 6 meses a 1 año,FP (Formacion Profesional),Si,Orientacion laboral,No,Sierra del Rincon,"Cocina, Naturaleza, Deportes",2022-11-29
989,990,VPpDfRQ,dXKeWHUi,NwWhDNVNgC@gmail.com,uTGsmPdtz,1989,No especificar,Portugues,De 6 meses a 1 año,Master,Si,Orientación sobre trámites,No,Valle Alto del Lozoya,"Cocina, Naturaleza, Juegos",2021-12-12
990,991,mKHjyLb,kTlZnPgP,tSYcTKOYFd@gmail.com,fAmBVdPCe,1974,No especificar,Ucraniano,De 6 meses a 1 año,Con graduado escolar,Si,Orientacion laboral,Si,Valle Bajo del Lozoya,"Viajar, Musica, Fotografia",2021-01-27
991,992,hQMAtIr,CwQcngpx,jFSSnTkLvo@gmail.com,TYUGRKocI,1964,Femenino,Arabe,De 6 meses a 1 año,Master,No especificar,Orientacion laboral,No,Valle Medio del Lozoya,"Baile, Deportes, Lectura",2022-12-25
992,993,lYzEvMx,KOeBUoiq,shdaSRhlos@gmail.com,HFLsWImLq,1967,No especificar,Chino,Menos de 6 meses,Con graduado escolar,No especificar,Orientacion laboral,Si,Sierra de la Cabrera,"Pintura, Cocina, Musica",2022-09-18
993,994,DnsvGlM,sxHSlPqt,KxmIdIUlyF@gmail.com,MLVzxGEdJ,1996,Masculino,"Rumano, Ingles",De 6 meses a 1 año,Grado universitario,Si,Emocional,No,Valle Medio del Lozoya,"Lectura, Musica, Juegos",2022-03-15
994,995,kgMDxUN,UgRqkOsb,cmXWuMiUHQ@gmail.com,SVGMjRyZz,1996,No especificar,"Arabe, Rumano",Más de 2 años,Master,No,Orientacion laboral,No,Valle del Jarama,"Baile, Cocina, Juegos",2021-10-12
995,996,qlAUinO,HkteZaeP,AXBsleUfMm@gmail.com,axiQOntoW,1976,No especificar,Aleman,Menos de 6 meses,Grado universitario,Si,Emocional,Si,Sierra del Rincon,"Pintura, Cine, Naturaleza",2021-06-04
996,997,HnJMkKj,zuDhUceW,xxaMIjFCJW@gmail.com,peBKFtWWv,1973,No especificar,Español,Más de 2 años,Grado universitario,No especificar,Orientacion laboral,No,Valle del Jarama,"Juegos, Fotografia, Baile",2022-11-19
