user_id,user_name,user_surname,email,password_,year_birth,gender,mother_tongue,years_in,studies,working,support_type,expert,area,about_me,date,country,pic
876,Daniel,Robert,daniel.robert8@yahoo.com,LNOrmmMKC,1979,No especificar,"Ucraniano, Italiano",Menos de 6 meses,Grado universitario,Si,Orientacion sobre temas legales,Si,Sierra de la Cabrera,"Juegos, Naturaleza, Pintura",31/07/2022,,876.jpg
877,Martha,Israel,martha.israel3@gmail.com,PcFqEOEjl,1978,Masculino,Rumano,De 1 año a 2 años,Sin graduado escolar,No,Orientacion sobre tramites,Si,Sierra de la Cabrera,"Cocina, Viajar, Baile",14/07/2021,,877.jpg
878,David,Candice,david.candice9@outlook.com,xSAmhHncG,1996,Masculino,Aleman,Más de 2 años,FP (Formacion Profesional),No especificar,Orientacion sobre temas legales,Si,Sierra de la Cabrera,"Pintura, Juegos, Deportes",09/05/2022,,878.jpg
879,Pamela,Elizabeth,pamela.elizabeth3@aol.com,DeAdbmSew,2001,No especificar,Aleman,De 6 meses a 1 año,Grado universitario,Si,Orientacion sobre temas legales,Si,Valle Medio del Lozoya,"Musica, Juegos, Cine",26/11/2022,,879.jpg
880,Kenneth,Merle,kenneth.merle9@outlook.com,FUTfnTnQZ,2002,Masculino,Aleman,Más de 2 años,Grado universitario,No especificar,Orientacion sobre tramites,No,Valle del Jarama,"Cine, Cocina, Pintura",03/06/2021,,880.jpg
881,Will,Irene,will.irene6@yahoo.com,vsNMqKDRM,1982,Masculino,Rumano,De 1 año a 2 años,FP (Formacion Profesional),Si,Orientacion sobre tramites,No,Valle Bajo del Lozoya,"Cine, Viajar, Naturaleza",10/12/2022,,881.jpg
882,Fredrick,Sally,fredrick.sally9@aol.com,shDGYMsQc,1973,Masculino,"Portugues, Arabe",De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion sobre tramites,Si,Valle Alto del Lozoya,"Naturaleza, Musica, Juegos",15/11/2021,,882.jpg
883,Claudie,Peggy,claudie.peggy9@mail.com,eIyFPEcuq,2000,Femenino,"Ingles, Rumano",Más de 2 años,Sin graduado escolar,No,Orientacion laboral,No,Sierra del Rincon,"Naturaleza, Lectura, Cine",17/05/2022,,883.jpg
884,Stanley,Nicole,stanley.nicole5@gmail.com,TKmJmGEvx,1970,Masculino,"Ingles, Aleman",Más de 2 años,Master,No especificar,Emocional,No,Valle Bajo del Lozoya,"Cine, Viajar, Fotografia",07/08/2021,,884.jpg
885,Jerry,Maria,jerry.maria1@mail.com,TXqsXbpeD,2002,Masculino,"Arabe, Frances",De 6 meses a 1 año,Con graduado escolar,No,Emocional,Si,Valle del Jarama,"Naturaleza, Baile, Cine",01/11/2022,,885.jpg
886,Robert,Catherine,robert.catherine7@hotmail.com,rgOgYBTZJ,2001,Masculino,Italiano,De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion sobre tramites,No,Valle Bajo del Lozoya,"Pintura, Viajar, Cocina",31/03/2022,,886.jpg
887,Latoya,Eric,latoya.eric6@mail.kz,qEuoQsUtb,1994,No especificar,"Ucraniano, Español",De 1 año a 2 años,Con graduado escolar,No,Emocional,Si,Valle Medio del Lozoya,"Cocina, Cine, Viajar",26/03/2022,,887.jpg
888,Lisa,Larry,lisa.larry5@gmail.com,PhgKUsCHM,1982,Femenino,Ingles,Más de 2 años,Grado universitario,No especificar,Orientacion laboral,Si,Valle del Jarama,"Pintura, Deportes, Lectura",23/12/2022,,888.jpg
889,Marlena,Joanne,marlena.joanne6@hotmail.com,OHJxtRAnF,2000,No especificar,Frances,De 1 año a 2 años,Master,Si,Emocional,No,Valle Bajo del Lozoya,"Deportes, Musica, Lectura",22/11/2021,,889.jpg
890,Franklin,Allan,franklin.allan5@gmail.com,AiKbPIrLa,1986,Masculino,Arabe,Menos de 6 meses,Doctorado,No,Orientacion sobre tramites,Si,Sierra de la Cabrera,"Pintura, Lectura, Deportes",02/06/2021,,890.jpg
891,Jenny,David,jenny.david7@mail.com,BuLFXsgIP,1992,No especificar,Arabe,Más de 2 años,Grado universitario,No,Orientacion sobre tramites,No,Valle Bajo del Lozoya,"Deportes, Baile, Viajar",27/06/2021,,891.jpg
892,Brad,Agnes,brad.agnes7@gmail.com,sQVHUrIgB,1975,No especificar,Chino,De 1 año a 2 años,Con graduado escolar,Si,Emocional,No,Valle del Jarama,"Deportes, Viajar, Lectura",12/11/2021,,892.jpg
893,Allen,Carla,allen.carla5@hotmail.com,PecReiRVH,1974,Masculino,"Ingles, Ucraniano",Más de 2 años,Sin graduado escolar,Si,Orientacion sobre tramites,No,Sierra de la Cabrera,"Juegos, Deportes, Pintura",25/01/2022,,893.jpg
894,Gerald,Ray,gerald.ray3@hotmail.com,xkWgyzhhj,1971,Femenino,Frances,De 1 año a 2 años,Con graduado escolar,No,Emocional,Si,Valle del Jarama,"Cine, Pintura, Baile",01/11/2022,,894.jpg
895,Tonia,Martha,tonia.martha9@aol.com,mvHNRMKAP,1994,Masculino,Chino,De 1 año a 2 años,Grado universitario,Si,Orientacion laboral,No,Sierra del Rincon,"Lectura, Pintura, Baile",11/07/2022,,895.jpg
896,Ricardo,Brittaney,ricardo.brittaney3@aol.com,OXYEfJNLy,1965,No especificar,"Chino, Frances",Menos de 6 meses,Doctorado,No especificar,Orientacion laboral,Si,Valle Bajo del Lozoya,"Cocina, Baile, Pintura",29/11/2021,,896.jpg
897,Felix,Dawn,felix.dawn2@hotmail.com,zvfmWFDAl,1969,No especificar,Español,De 1 año a 2 años,Sin graduado escolar,Si,Orientacion sobre tramites,No,Valle Alto del Lozoya,"Pintura, Cocina, Deportes",08/12/2022,,897.jpg
898,Lavonne,Antonia,lavonne.antonia7@yahoo.com,ixCyBpTNd,1988,No especificar,Ingles,Menos de 6 meses,Grado universitario,Si,Orientacion sobre temas legales,No,Valle Medio del Lozoya,"Baile, Musica, Cine",19/04/2022,,898.jpg
899,Beverley,Donna,beverley.donna9@aol.com,hlOIiUjSy,1975,Masculino,"Español, Frances",De 6 meses a 1 año,Doctorado,No especificar,Orientacion sobre temas legales,Si,Valle Medio del Lozoya,"Baile, Viajar, Deportes",26/02/2021,,899.jpg
900,William,Curtis,william.curtis5@aol.com,ZZOlzqvrs,1982,Masculino,"Arabe, Portugues",De 1 año a 2 años,Master,Si,Orientacion laboral,No,Valle del Jarama,"Cine, Musica, Viajar",27/12/2021,,900.jpg
901,Margaret,Lloyd,margaret.lloyd8@mail.com,HWWZMuNiO,1965,No especificar,"Ucraniano, Ingles",Menos de 6 meses,Master,Si,Emocional,Si,Valle Bajo del Lozoya,"Deportes, Fotografia, Juegos",11/12/2022,,901.jpg
902,Victor,Mike,victor.mike2@mail.kz,HsWfJtpHi,1973,Masculino,"Aleman, Ucraniano",De 1 año a 2 años,Grado universitario,No especificar,Emocional,No,Sierra de la Cabrera,"Naturaleza, Baile, Musica",11/09/2021,,902.jpg
903,Bonnie,Stacy,bonnie.stacy8@aol.com,AlNEDXndR,1994,Femenino,Italiano,De 1 año a 2 años,Master,Si,Orientacion sobre tramites,Si,Valle Bajo del Lozoya,"Cine, Naturaleza, Pintura",21/10/2022,,903.jpg
904,Donald,Aaron,donald.aaron8@hotmail.com,rKveXoJRz,1977,No especificar,Italiano,Más de 2 años,Grado universitario,Si,Emocional,No,Sierra del Rincon,"Lectura, Viajar, Cocina",21/03/2022,,904.jpg
905,Debra,Eugene,debra.eugene4@aol.com,IaZvQSpKx,1985,Femenino,"Chino, Portugues",De 1 año a 2 años,FP (Formacion Profesional),No,Orientacion laboral,Si,Valle Alto del Lozoya,"Cine, Cocina, Musica",11/01/2023,,905.jpg
906,James,Barbara,james.barbara9@hotmail.com,HWPYwqAEb,1973,Masculino,Ingles,De 6 meses a 1 año,Con graduado escolar,No especificar,Emocional,Si,Valle del Jarama,"Naturaleza, Musica, Baile",18/10/2021,,906.jpg
907,Marjorie,Carol,marjorie.carol1@hotmail.com,oDQjJXlMl,1985,No especificar,Portugues,Más de 2 años,FP (Formacion Profesional),No,Emocional,No,Sierra del Rincon,"Fotografia, Viajar, Cine",24/01/2021,,907.jpg
908,Janice,William,janice.william6@mail.kz,pzGGKqfTz,1991,Femenino,"Aleman, Portugues",De 6 meses a 1 año,FP (Formacion Profesional),No,Orientacion laboral,Si,Valle Alto del Lozoya,"Cine, Musica, Pintura",31/08/2021,,908.jpg
909,Hyman,Julia,hyman.julia7@hotmail.com,uAlYFuOTw,1980,Femenino,Ucraniano,Menos de 6 meses,Con graduado escolar,No,Orientacion laboral,No,Valle Alto del Lozoya,"Deportes, Lectura, Fotografia",12/02/2021,,909.jpg
910,Krista,Noemi,krista.noemi6@gmail.com,sRaPHpRyg,1967,Femenino,Ingles,De 6 meses a 1 año,Doctorado,No especificar,Orientacion laboral,No,Valle Medio del Lozoya,"Naturaleza, Deportes, Pintura",30/11/2021,,910.jpg
911,Bryan,Augustine,bryan.augustine6@aol.com,OvWpjDIjY,1999,No especificar,"Italiano, Chino",De 1 año a 2 años,Master,No especificar,Orientacion laboral,No,Sierra de la Cabrera,"Cine, Deportes, Lectura",22/04/2021,,911.jpg
912,Connie,Patrick,connie.patrick1@aol.com,SsNGvJBEJ,1981,No especificar,Italiano,De 6 meses a 1 año,Sin graduado escolar,No,Emocional,No,Valle Alto del Lozoya,"Cine, Viajar, Juegos",06/05/2021,,912.jpg
913,Patricia,Stephanie,patricia.stephanie6@mail.com,SHpXpNdAT,1989,Femenino,"Ucraniano, Rumano",De 1 año a 2 años,Grado universitario,No,Orientacion sobre tramites,No,Valle Medio del Lozoya,"Deportes, Cine, Lectura",08/11/2022,,913.jpg
914,Sherrill,Jason,sherrill.jason3@mail.kz,EtZjgcBgF,1987,Masculino,Aleman,Más de 2 años,Con graduado escolar,No,Emocional,No,Sierra del Rincon,"Baile, Deportes, Naturaleza",01/05/2021,,914.jpg
915,Erin,Vanessa,erin.vanessa9@aol.com,EyOlMhAXT,1986,No especificar,"Frances, Rumano",De 1 año a 2 años,Con graduado escolar,No,Emocional,Si,Sierra de la Cabrera,"Musica, Fotografia, Baile",27/09/2021,,915.jpg
916,Betty,Deborah,betty.deborah7@hotmail.com,cBiYWzydB,2001,No especificar,Portugues,Más de 2 años,Con graduado escolar,No,Emocional,Si,Valle del Jarama,"Musica, Lectura, Cocina",21/12/2021,,916.jpg
917,Steven,Marian,steven.marian2@aol.com,bMpfWDXUb,1965,No especificar,"Chino, Arabe",Más de 2 años,Doctorado,Si,Orientacion laboral,No,Valle Medio del Lozoya,"Musica, Cine, Pintura",05/09/2021,,917.jpg
918,Thomas,Robert,thomas.robert6@mail.kz,rGMjOUUJN,1983,Masculino,Rumano,De 1 año a 2 años,Grado universitario,Si,Orientacion sobre tramites,Si,Sierra de la Cabrera,"Baile, Pintura, Deportes",06/02/2021,,918.jpg
919,James,Arlene,james.arlene5@gmail.com,kcRnWzRaE,1974,Femenino,Ucraniano,De 6 meses a 1 año,Sin graduado escolar,Si,Emocional,No,Valle Alto del Lozoya,"Musica, Juegos, Cine",29/05/2022,,919.jpg
920,Henry,Karin,henry.karin6@outlook.com,Uvuzckzsn,1968,No especificar,Ucraniano,Menos de 6 meses,Sin graduado escolar,No especificar,Orientacion laboral,No,Valle del Jarama,"Naturaleza, Cine, Pintura",05/02/2021,,920.jpg
921,Edward,Kathleen,edward.kathleen5@outlook.com,appIUwzBO,1977,No especificar,Aleman,Más de 2 años,Con graduado escolar,No especificar,Orientacion laboral,No,Valle Alto del Lozoya,"Deportes, Musica, Cocina",06/11/2021,,921.jpg
922,Gwendolyn,Daryl,gwendolyn.daryl3@gmail.com,BkFlaJBHh,1965,No especificar,Aleman,De 1 año a 2 años,Master,No especificar,Orientacion sobre tramites,No,Valle Bajo del Lozoya,"Pintura, Musica, Fotografia",05/10/2021,,922.jpg
923,Jimmie,Laura,jimmie.laura6@gmail.com,jOtilCcDg,1998,Femenino,"Portugues, Arabe",Menos de 6 meses,Con graduado escolar,Si,Orientacion sobre temas legales,No,Valle Bajo del Lozoya,"Juegos, Lectura, Cocina",28/01/2021,,923.jpg
924,Alex,Diane,alex.diane2@hotmail.com,AHnGESSca,1993,Masculino,"Español, Ucraniano",Menos de 6 meses,Master,No especificar,Emocional,Si,Valle Bajo del Lozoya,"Juegos, Naturaleza, Baile",18/05/2022,,924.jpg
925,Craig,Jerry,craig.jerry1@outlook.com,PinVnorCl,1995,Femenino,"Ucraniano, Chino",De 6 meses a 1 año,FP (Formacion Profesional),No,Orientacion sobre temas legales,Si,Sierra de la Cabrera,"Cocina, Musica, Naturaleza",07/12/2022,,925.jpg
926,Betty,Rodney,betty.rodney6@aol.com,RnDISucTR,1986,No especificar,Chino,Más de 2 años,Master,No especificar,Orientacion sobre tramites,Si,Valle Bajo del Lozoya,"Fotografia, Cine, Juegos",26/10/2022,,926.jpg
927,Bruce,William,bruce.william2@gmail.com,ZllkvJcgn,1996,No especificar,Ucraniano,Menos de 6 meses,Doctorado,No,Orientacion laboral,Si,Sierra del Rincon,"Lectura, Musica, Baile",19/05/2022,,927.jpg
928,Donald,Joyce,donald.joyce2@outlook.com,PgQkFrbMd,1990,No especificar,Italiano,Menos de 6 meses,Doctorado,Si,Orientacion sobre tramites,Si,Sierra de la Cabrera,"Naturaleza, Musica, Cocina",21/05/2022,,928.jpg
929,Darius,Hien,darius.hien2@mail.com,JaYMNLIkD,1994,Masculino,Español,De 6 meses a 1 año,FP (Formacion Profesional),Si,Orientacion sobre temas legales,No,Valle Medio del Lozoya,"Cocina, Naturaleza, Deportes",01/02/2021,,929.jpg
930,Veola,Theresa,veola.theresa2@aol.com,GFOsoaFSu,2000,Masculino,Español,Más de 2 años,Con graduado escolar,No,Orientacion sobre temas legales,No,Sierra de la Cabrera,"Baile, Naturaleza, Cine",26/06/2022,,930.jpg
931,Christine,Fred,christine.fred2@mail.com,zGymQyAwE,1983,No especificar,"Rumano, Ucraniano",Menos de 6 meses,Master,No especificar,Orientacion laboral,Si,Sierra de la Cabrera,"Cocina, Baile, Lectura",07/08/2022,,931.jpg
932,Derek,Louisa,derek.louisa7@hotmail.com,yVnLYUWpI,1985,No especificar,"Arabe, Frances",Más de 2 años,Master,Si,Orientacion sobre tramites,No,Valle Medio del Lozoya,"Juegos, Baile, Fotografia",12/02/2022,,932.jpg
933,Edward,David,edward.david4@gmail.com,dBcsKzSeq,2001,Femenino,Ingles,De 1 año a 2 años,FP (Formacion Profesional),Si,Orientacion laboral,No,Valle Medio del Lozoya,"Naturaleza, Juegos, Cocina",05/06/2022,,933.jpg
934,Stephanie,Jules,stephanie.jules1@outlook.com,yTLjlAxNA,1980,No especificar,"Español, Portugues",De 1 año a 2 años,Doctorado,Si,Orientacion laboral,Si,Valle del Jarama,"Baile, Deportes, Musica",05/04/2022,,934.jpg
935,Eunice,Donald,eunice.donald5@mail.kz,HRxtYucXe,1999,Masculino,Rumano,De 1 año a 2 años,Grado universitario,Si,Emocional,Si,Sierra del Rincon,"Fotografia, Naturaleza, Viajar",21/10/2021,,935.jpg
936,Albert,Rosetta,albert.rosetta4@yahoo.com,GBCwTRsUO,1971,Masculino,"Ingles, Rumano",De 1 año a 2 años,Master,No especificar,Orientacion laboral,Si,Valle Medio del Lozoya,"Deportes, Lectura, Viajar",01/01/2022,,936.jpg
937,Noemi,Jeremiah,noemi.jeremiah7@mail.kz,pDcyXzVIF,1977,Femenino,"Arabe, Frances",De 6 meses a 1 año,Grado universitario,No,Emocional,No,Valle Medio del Lozoya,"Musica, Juegos, Cocina",12/04/2022,,937.jpg
938,Omar,Donald,omar.donald6@gmail.com,sdCQBYAOK,1967,Femenino,Portugues,Más de 2 años,Grado universitario,No especificar,Emocional,Si,Valle del Jarama,"Lectura, Juegos, Deportes",06/12/2021,,938.jpg
939,Janice,Cruz,janice.cruz6@mail.kz,KbKleWgSH,1980,Masculino,Italiano,Más de 2 años,Grado universitario,No especificar,Orientacion sobre temas legales,No,Valle del Jarama,"Baile, Cocina, Pintura",13/10/2021,,939.jpg
940,Allan,Frank,allan.frank7@hotmail.com,OUiPaZklM,2000,Femenino,Rumano,Menos de 6 meses,Con graduado escolar,Si,Emocional,Si,Valle Alto del Lozoya,"Naturaleza, Baile, Juegos",29/03/2022,,940.jpg
941,Dolores,Theresa,dolores.theresa4@yahoo.com,aFIpNiFHi,1965,No especificar,Portugues,Menos de 6 meses,FP (Formacion Profesional),Si,Emocional,Si,Valle Alto del Lozoya,"Juegos, Naturaleza, Pintura",08/06/2021,,941.jpg
942,Hugo,Samantha,hugo.samantha3@hotmail.com,uOnBPozEB,1970,No especificar,Chino,De 1 año a 2 años,Grado universitario,Si,Emocional,Si,Valle del Jarama,"Musica, Cine, Pintura",29/04/2021,,942.jpg
943,Joseph,James,joseph.james4@outlook.com,ZJLfsSGwQ,2002,Masculino,Italiano,De 6 meses a 1 año,FP (Formacion Profesional),No,Orientacion laboral,Si,Sierra del Rincon,"Naturaleza, Deportes, Pintura",05/03/2021,,943.jpg
944,Michael,Elaine,michael.elaine5@hotmail.com,rwMlfAGmy,1989,No especificar,"Aleman, Arabe",De 1 año a 2 años,Doctorado,Si,Orientacion sobre temas legales,No,Sierra del Rincon,"Naturaleza, Fotografia, Deportes",12/12/2021,,944.jpg
945,Victoria,Jesse,victoria.jesse6@mail.com,jPGxOrEFQ,1991,Femenino,Portugues,Menos de 6 meses,Sin graduado escolar,Si,Emocional,No,Sierra de la Cabrera,"Naturaleza, Pintura, Lectura",04/03/2022,,945.jpg
946,Robert,Daniel,robert.daniel2@outlook.com,fMYKQoMSS,1988,Masculino,Español,De 6 meses a 1 año,Con graduado escolar,Si,Orientacion sobre temas legales,Si,Sierra de la Cabrera,"Baile, Deportes, Juegos",19/04/2022,,946.jpg
947,Trenton,Mark,trenton.mark9@aol.com,ykhVpGtGv,1965,Masculino,Ingles,De 1 año a 2 años,Master,Si,Orientacion sobre temas legales,Si,Valle del Jarama,"Musica, Cine, Fotografia",29/03/2021,,947.jpg
948,Alan,Angelia,alan.angelia7@mail.com,LhdceDPLw,1985,Masculino,Español,Más de 2 años,FP (Formacion Profesional),No especificar,Orientacion laboral,No,Sierra del Rincon,"Musica, Juegos, Baile",22/11/2022,,948.jpg
949,Andrea,Brooke,andrea.brooke7@aol.com,gjujOyZwU,1998,Femenino,"Ingles, Español",De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Sierra del Rincon,"Musica, Cocina, Lectura",30/10/2022,,949.jpg
950,Bridgett,Thomas,bridgett.thomas3@mail.com,duODEtGWs,1983,Femenino,"Aleman, Italiano",Menos de 6 meses,Sin graduado escolar,Si,Emocional,No,Valle del Jarama,"Pintura, Musica, Viajar",15/05/2021,,950.jpg
951,Carolyn,Kelly,carolyn.kelly1@gmail.com,XPVVhVXzP,1986,No especificar,"Aleman, Español",De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Valle Medio del Lozoya,"Fotografia, Pintura, Deportes",18/04/2021,,951.jpg
952,Stephen,Jose,stephen.jose7@hotmail.com,NUTJhLcpt,1969,No especificar,Español,Menos de 6 meses,Grado universitario,No especificar,Orientacion sobre temas legales,Si,Sierra de la Cabrera,"Pintura, Baile, Cocina",15/12/2022,,952.jpg
953,Myrtie,Edelmira,myrtie.edelmira5@yahoo.com,vMYzvcWbe,2000,No especificar,Arabe,Menos de 6 meses,Con graduado escolar,No,Orientacion laboral,Si,Valle Alto del Lozoya,"Lectura, Fotografia, Musica",21/08/2022,,953.jpg
954,Alice,Jane,alice.jane4@mail.kz,UWFvRBPWr,1969,No especificar,"Arabe, Aleman",Más de 2 años,Master,Si,Orientacion sobre temas legales,No,Valle Bajo del Lozoya,"Juegos, Viajar, Fotografia",17/02/2021,,954.jpg
955,Caroline,Christopher,caroline.christopher8@aol.com,tXgVuhyUU,1968,Femenino,Portugues,De 1 año a 2 años,Grado universitario,Si,Emocional,Si,Valle Bajo del Lozoya,"Musica, Naturaleza, Viajar",28/11/2021,,955.jpg
956,Clifford,Billy,clifford.billy4@hotmail.com,zijKjgCuo,1972,No especificar,"Frances, Portugues",Más de 2 años,Sin graduado escolar,No,Orientacion sobre temas legales,Si,Valle Bajo del Lozoya,"Lectura, Baile, Deportes",16/12/2022,,956.jpg
957,Johnny,James,johnny.james1@yahoo.com,wdsuwxeEd,1965,Masculino,"Ingles, Aleman",De 1 año a 2 años,Grado universitario,No especificar,Orientacion sobre tramites,No,Valle Medio del Lozoya,"Pintura, Deportes, Lectura",07/07/2022,,957.jpg
958,Richard,Sharon,richard.sharon3@aol.com,QqFJSZsXn,1970,Masculino,Chino,Menos de 6 meses,Master,Si,Orientacion sobre temas legales,No,Valle Alto del Lozoya,"Cine, Cocina, Pintura",12/12/2022,,958.jpg
959,Kendrick,Richard,kendrick.richard1@gmail.com,dLdWvzhrw,1967,No especificar,Frances,Más de 2 años,Master,No,Orientacion sobre tramites,No,Sierra del Rincon,"Cocina, Viajar, Juegos",06/11/2022,,959.jpg
960,Julia,Frank,julia.frank1@yahoo.com,CBxNlNfwi,2002,Femenino,Portugues,De 1 año a 2 años,Con graduado escolar,No especificar,Orientacion sobre temas legales,No,Sierra del Rincon,"Cocina, Naturaleza, Juegos",21/02/2021,,960.jpg
961,Matthew,Joan,matthew.joan3@hotmail.com,fWomfaWqp,1991,Masculino,"Portugues, Ingles",Más de 2 años,Con graduado escolar,Si,Orientacion sobre temas legales,No,Sierra de la Cabrera,"Musica, Lectura, Viajar",19/06/2022,,961.jpg
962,Charles,Whitney,charles.whitney3@yahoo.com,zexKhiBnz,1968,No especificar,Ucraniano,Más de 2 años,Sin graduado escolar,Si,Emocional,No,Sierra del Rincon,"Musica, Fotografia, Pintura",10/08/2022,,962.jpg
963,Sabrina,Frances,sabrina.frances5@yahoo.com,WGPORfpRj,1991,No especificar,"Portugues, Arabe",Más de 2 años,Sin graduado escolar,Si,Emocional,No,Sierra del Rincon,"Cocina, Baile, Musica",08/04/2021,,963.jpg
964,Roxanne,Melinda,roxanne.melinda8@mail.com,KevDMqOgS,2001,Femenino,Frances,Más de 2 años,Con graduado escolar,Si,Orientacion sobre temas legales,No,Sierra del Rincon,"Musica, Lectura, Fotografia",16/09/2021,,964.jpg
965,Marisol,Peggy,marisol.peggy1@mail.kz,vpRULYcVw,1966,Masculino,Arabe,De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion sobre tramites,Si,Valle Medio del Lozoya,"Musica, Viajar, Cocina",20/10/2021,,965.jpg
966,Harry,Mary,harry.mary3@aol.com,DIHNoTLMg,2003,No especificar,Italiano,De 6 meses a 1 año,Doctorado,No,Orientacion sobre tramites,No,Sierra de la Cabrera,"Cocina, Baile, Cine",28/06/2022,,966.jpg
967,Elizabeth,Kayla,elizabeth.kayla6@hotmail.com,XyDVVutwI,1995,No especificar,Rumano,De 1 año a 2 años,FP (Formacion Profesional),No especificar,Orientacion laboral,Si,Valle Alto del Lozoya,"Cine, Naturaleza, Fotografia",18/05/2021,,967.jpg
968,Robert,Evangeline,robert.evangeline4@aol.com,siKWViDAS,1983,Masculino,Portugues,De 6 meses a 1 año,FP (Formacion Profesional),Si,Orientacion laboral,Si,Valle Alto del Lozoya,"Deportes, Cine, Juegos",30/07/2022,,968.jpg
969,Kendra,Miguel,kendra.miguel6@mail.com,INgocQHBk,1990,No especificar,"Rumano, Italiano",De 6 meses a 1 año,Con graduado escolar,No,Emocional,Si,Valle Bajo del Lozoya,"Naturaleza, Baile, Musica",26/05/2022,,969.jpg
970,Richard,Ellen,richard.ellen2@hotmail.com,KZazujwKK,1998,No especificar,Italiano,De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Sierra del Rincon,"Pintura, Juegos, Fotografia",30/03/2022,,970.jpg
971,Joshua,Kenneth,joshua.kenneth4@mail.com,mnvszZDGi,1989,No especificar,Frances,De 1 año a 2 años,Sin graduado escolar,Si,Orientacion sobre tramites,Si,Sierra de la Cabrera,"Fotografia, Viajar, Cine",09/02/2022,,971.jpg
972,Jason,Clarence,jason.clarence7@mail.kz,QjjdHqkqm,1968,Masculino,"Chino, Español",De 1 año a 2 años,Master,No,Orientacion laboral,No,Valle Medio del Lozoya,"Deportes, Lectura, Cine",18/09/2021,,972.jpg
973,Dolores,Francis,dolores.francis9@gmail.com,yMTkoElPx,1972,No especificar,"Arabe, Italiano",Más de 2 años,Con graduado escolar,No especificar,Emocional,No,Valle Medio del Lozoya,"Naturaleza, Musica, Baile",01/04/2021,,973.jpg
